Year;Quarter;Month;Hour;Category;Sales;Cost
2006;Q3 2006;Jul 2006;18:00;dance;18573.899999999994;9459.849999999995
2008;Q1 2008;Mar 2008;15:00;international;4966.599999999999;2643.1600000000003
2008;Q2 2008;Apr 2008;18:00;dance;3330.1400000000017;1791.8200000000004
2006;Q3 2006;Jul 2006;20:00;dance;6016.419999999998;2848.64
2006;Q3 2006;Jul 2006;12:00;dance;21219.720000000016;10590.709999999994
2006;Q4 2006;Oct 2006;11:00;dance;25868.510000000064;14383.979999999987
2008;Q1 2008;Feb 2008;12:00;dance;31439.630000000103;17313.719999999994
2007;Q3 2007;Sep 2007;22:00;games;9437.299999999996;5430.350000000002
2008;Q2 2008;Apr 2008;21:00;pop/rock;869.4599999999999;527.0899999999999
2007;Q2 2007;Jun 2007;22:00;games;23670.810000000016;13567.409999999994
2008;Q2 2008;Apr 2008;17:00;games;65587.08000000016;34814.389999999985
2008;Q1 2008;Jan 2008;21:00;games;16686.959999999995;9110.279999999999
2008;Q1 2008;Mar 2008;09:00;games;26137.82000000002;14001.840000000007
2007;Q2 2007;Jun 2007;21:00;games;32143.230000000047;18158.87
2006;Q3 2006;Sep 2006;21:00;games;3589.13;2033.39
2006;Q4 2006;Nov 2006;22:00;games;10337.639999999996;6015.770000000001
2007;Q2 2007;May 2007;22:00;games;9468.599999999997;5503.95
2006;Q4 2006;Oct 2006;15:00;klassisk;2577.700000000001;1198.5799999999997
2006;Q3 2006;Sep 2006;15:00;klassisk;1119.0;520.03
2007;Q4 2007;Dec 2007;10:00;klassisk;157301.3399999971;83847.68999999957
2007;Q1 2007;Mar 2007;22:00;klassisk;79.9;31.64
2006;Q4 2006;Nov 2006;09:00;games;36509.700000000055;20328.689999999995
2006;Q4 2006;Nov 2006;21:00;games;32542.61000000004;18337.319999999992
2006;Q3 2006;Jul 2006;21:00;games;35518.57000000006;19120.459999999995
2007;Q1 2007;Jan 2007;13:00;international;1279.4;1236.0300000000002
2006;Q2 2006;Jun 2006;14:00;international;2768.3000000000006;1569.5200000000002
2008;Q1 2008;Mar 2008;17:00;dance;22969.96000000003;12560.100000000008
2006;Q4 2006;Nov 2006;21:00;skandinavisk;11722.609999999984;6536.589999999994
2007;Q2 2007;Jun 2007;22:00;skandinavisk;5601.699999999998;3169.829999999999
2008;Q2 2008;Apr 2008;17:00;skandinavisk;9915.899999999987;5513.630000000002
2007;Q4 2007;Dec 2007;09:00;skandinavisk;86656.38999999964;46060.16999999965
2007;Q4 2007;Dec 2007;23:00;skandinavisk;7315.199999999993;3955.2799999999993
2007;Q4 2007;Nov 2007;09:00;skandinavisk;29038.10000000008;15535.680000000035
2007;Q4 2007;Oct 2007;09:00;skandinavisk;34368.200000000135;18525.219999999947
2007;Q4 2007;Dec 2007;22:00;skandinavisk;17398.519999999982;9441.869999999999
2007;Q1 2007;Feb 2007;16:00;klassisk;5686.299999999997;3333.69
2006;Q2 2006;Jun 2006;09:00;dance;2278.620000000001;1265.51
2007;Q1 2007;Feb 2007;22:00;dance;679.6999999999999;608.16
2007;Q3 2007;Sep 2007;13:00;dance;49818.480000000316;27656.180000000004
2007;Q3 2007;Jul 2007;12:00;blancs;79287.84;54468.520000000004
2007;Q2 2007;Apr 2007;18:00;blancs;67081.12;44652.90000000001
2007;Q2 2007;May 2007;19:00;blancs;20070.389999999992;11757.23
2006;Q3 2006;Aug 2006;11:00;blancs;9713.499999999985;3871.279999999999
2008;Q1 2008;Mar 2008;11:00;blancs;52519.54000000002;36276.82
2007;Q2 2007;Apr 2007;12:00;blancs;78233.29999999997;51424.70000000001
2007;Q1 2007;Mar 2007;09:00;blancs;76624.82;53621.20000000001
2007;Q1 2007;Feb 2007;08:00;dvd/video;1269.5;658.2900000000001
2008;Q1 2008;Jan 2008;14:00;budget;80.0;79.32000000000001
2007;Q2 2007;May 2007;09:00;dance;2583.4000000000005;1368.86
2008;Q1 2008;Mar 2008;15:00;klassisk;11730.299999999977;7823.6299999999965
2007;Q2 2007;Jun 2007;01:00;skandinavisk;174.9;80.45
2007;Q3 2007;Jul 2007;09:00;skandinavisk;13801.03999999998;7188.450000000003
2006;Q4 2006;Dec 2006;21:00;skandinavisk;129907.91999999815;67273.38999999945
2007;Q4 2007;Oct 2007;20:00;skandinavisk;44891.59000000022;24476.36999999995
2007;Q2 2007;Jun 2007;18:00;dance;40744.58000000019;22105.030000000002
2008;Q1 2008;Feb 2008;11:00;dance;27225.970000000063;14925.24999999999
2007;Q2 2007;Apr 2007;16:00;dance;28173.320000000076;14449.169999999991
2006;Q4 2006;Dec 2006;10:00;dance;28376.710000000086;16040.830000000005
2006;Q4 2006;Nov 2006;13:00;dance;34635.320000000145;19201.39000000002
2006;Q2 2006;Jun 2006;10:00;dance;7823.119999999993;4276.609999999999
2006;Q2 2006;Jun 2006;11:00;dance;7990.019999999993;4523.349999999999
2007;Q2 2007;Jun 2007;16:00;dance;44836.470000000234;24088.870000000006
2008;Q2 2008;Apr 2008;12:00;dance;2671.410000000001;1357.8000000000002
2008;Q1 2008;Mar 2008;11:00;dance;19265.98999999999;10309.39000000001
2007;Q1 2007;Feb 2007;21:00;dance;1079.3;576.8399999999999
2006;Q4 2006;Dec 2006;10:00;jazz/blues;26011.620000000057;14415.549999999994
2006;Q4 2006;Dec 2006;00:00;skandinavisk;1079.3;509.13
2007;Q1 2007;Jan 2007;19:00;international;819.5999999999999;704.27
2007;Q2 2007;May 2007;12:00;jazz/blues;18883.799999999996;10516.74000000001
2007;Q2 2007;May 2007;18:00;jazz/blues;9419.59999999999;5231.260000000004
2008;Q1 2008;Mar 2008;09:00;skandinavisk;14940.099999999977;7998.120000000003
2006;Q3 2006;Jul 2006;21:00;dance;2838.400000000001;1603.35
2008;Q1 2008;Jan 2008;11:00;singles;1060.4199999999998;2789.0199999999995
2007;Q2 2007;Apr 2007;13:00;singles;6133.35;3964.1300000000006
2007;Q4 2007;Oct 2007;02:00;dvd/video;709.8;360.24
2007;Q2 2007;Apr 2007;14:00;budget;75.0;80.58
2006;Q3 2006;Jul 2006;22:00;skandinavisk;2593.3000000000006;1468.7500000000002
2008;Q1 2008;Mar 2008;20:00;singles;15.0;54.28
2008;Q1 2008;Feb 2008;20:00;singles;79.0;245.51
2007;Q2 2007;May 2007;21:00;games;22348.94000000002;13848.6
2007;Q1 2007;Jan 2007;00:00;pop/rock;429.79999999999995;202.72
2008;Q1 2008;Feb 2008;10:00;dance;19191.16;10538.610000000002
2007;Q1 2007;Jan 2007;09:00;dance;1629.0000000000002;1181.3899999999999
2008;Q1 2008;Jan 2008;22:00;international;699.4;437.13
2006;Q4 2006;Oct 2006;16:00;jazz/blues;13109.999999999984;6864.150000000001
2006;Q4 2006;Oct 2006;06:00;games;129.9;31.25
2007;Q3 2007;Jul 2007;00:00;games;1839.8000000000002;915.9399999999999
2007;Q3 2007;Sep 2007;21:00;games;13351.819999999994;7480.410000000001
2007;Q4 2007;Oct 2007;21:00;games;26554.42000000002;14796.949999999995
2007;Q3 2007;Aug 2007;00:00;games;2144.4;1033.12
2007;Q3 2007;Sep 2007;10:00;klassisk;21706.200000000023;11500.699999999999
2007;Q4 2007;Nov 2007;11:00;klassisk;81648.89999999985;43581.95999999995
2007;Q2 2007;May 2007;12:00;dance;16205.639999999976;8926.950000000003
2008;Q1 2008;Mar 2008;15:00;singles;607.6399999999999;1613.7499999999998
2008;Q1 2008;Feb 2008;19:00;singles;893.7399999999998;2216.7699999999995
2008;Q1 2008;Mar 2008;11:00;singles;251.72;528.8
2008;Q1 2008;Mar 2008;13:00;singles;518.7299999999999;1145.77
2007;Q2 2007;May 2007;02:00;pop/rock;1279.6000000000001;0.0
2007;Q2 2007;Apr 2007;21:00;skandinavisk;2018.9000000000003;1450.8
2007;Q1 2007;Jan 2007;12:00;jazz/blues;11462.499999999984;7477.340000000003
2007;Q1 2007;Mar 2007;15:00;jazz/blues;20790.830000000013;11388.93999999998
2007;Q1 2007;Feb 2007;18:00;klassisk;1519.0000000000002;765.32
2006;Q3 2006;Jul 2006;14:00;international;3906.6000000000013;2188.85
2006;Q3 2006;Aug 2006;20:00;international;1628.9000000000003;796.55
2006;Q2 2006;Jun 2006;17:00;international;2213.5000000000005;1217.8200000000002
2007;Q1 2007;Mar 2007;15:00;international;1896.3200000000004;968.6999999999998
2007;Q3 2007;Jul 2007;20:00;singles;1697.610000000001;1124.48
2007;Q4 2007;Oct 2007;22:00;games;15456.49999999999;8213.580000000002
2007;Q4 2007;Dec 2007;15:00;dance;325474.9800000017;174745.43000000244
2008;Q1 2008;Jan 2008;13:00;singles;1907.1100000000008;4809.540000000004
2008;Q1 2008;Jan 2008;14:00;singles;2374.0200000000013;6126.550000000004
2008;Q1 2008;Jan 2008;19:00;singles;1481.690000000001;3090.7799999999997
2007;Q1 2007;Feb 2007;18:00;budget;70.0;65.38
2006;Q2 2006;Jun 2006;22:00;skandinavisk;2625.7400000000007;1457.51
2007;Q2 2007;Jun 2007;15:00;jazz/blues;12487.699999999984;6551.470000000002
2007;Q2 2007;May 2007;15:00;klassisk;2603.2000000000007;1445.8900000000006
2008;Q1 2008;Mar 2008;08:00;pop/rock;2748.500000000001;1493.18
2006;Q3 2006;Sep 2006;11:00;games;28581.010000000042;14102.699999999995
2007;Q2 2007;Jun 2007;08:00;dvd/video;3808.7000000000007;1643.3599999999997
2007;Q3 2007;Aug 2007;07:00;pop/rock;2178.3000000000006;1090.0300000000002
2006;Q3 2006;Jul 2006;22:00;jazz/blues;539.6999999999999;329.40999999999997
2008;Q1 2008;Jan 2008;19:00;jazz/blues;4386.800000000001;2493.29
2007;Q1 2007;Feb 2007;09:00;jazz/blues;929.4;447.21000000000004
2007;Q1 2007;Mar 2007;18:00;klassisk;3477.3500000000013;1708.6699999999998
2006;Q3 2006;Sep 2006;14:00;klassisk;389.70000000000005;202.69
2006;Q2 2006;Jun 2006;20:00;klassisk;519.5;274.1
2006;Q2 2006;Jun 2006;09:00;klassisk;869.1999999999999;443.45
2007;Q3 2007;Aug 2007;02:00;games;1349.6;659.49
2008;Q1 2008;Feb 2008;13:00;jazz/blues;18492.939999999995;9841.800000000003
2007;Q1 2007;Jan 2007;20:00;dance;8992.54999999999;7391.610000000004
2006;Q3 2006;Aug 2006;23:00;jazz/blues;529.7;241.62
2007;Q2 2007;May 2007;17:00;jazz/blues;14786.319999999978;8090.7300000000005
2007;Q3 2007;Sep 2007;20:00;skandinavisk;21130.720000000016;11663.160000000009
2008;Q2 2008;Apr 2008;12:00;singles;132.0;478.04
2007;Q2 2007;May 2007;20:00;jazz/blues;3093.220000000001;2009.8599999999992
2007;Q4 2007;Nov 2007;17:00;dance;42169.670000000246;22396.340000000062
2007;Q1 2007;Feb 2007;17:00;jazz/blues;6873.719999999996;4150.990000000002
2007;Q1 2007;Feb 2007;16:00;jazz/blues;8650.199999999992;5577.450000000001
2007;Q4 2007;Oct 2007;00:00;pop/rock;739.3;341.73
2007;Q4 2007;Dec 2007;17:00;singles;2708.690000000004;1646.69
2007;Q2 2007;Apr 2007;16:00;jazz/blues;30698.12000000011;16846.20000000002
2007;Q1 2007;Mar 2007;16:00;jazz/blues;20166.950000000004;10786.08999999999
2007;Q1 2007;Mar 2007;12:00;international;769.5999999999999;527.68
2007;Q1 2007;Feb 2007;22:00;skandinavisk;1169.6;1061.28
2008;Q1 2008;Feb 2008;14:00;budget;49.9;26.42
2007;Q3 2007;Aug 2007;19:00;budget;49.9;26.42
2007;Q4 2007;Dec 2007;19:00;budget;149.9;55.989999999999995
2006;Q3 2006;Jul 2006;18:00;international;1699.0000000000002;929.84
2008;Q1 2008;Jan 2008;23:00;pop/rock;639.7;313.59999999999997
2008;Q1 2008;Jan 2008;16:00;singles;2243.8900000000017;6508.190000000002
2008;Q1 2008;Jan 2008;12:00;singles;1165.8899999999999;3507.440000000004
2007;Q1 2007;Feb 2007;14:00;singles;5640.760000000004;4082.8500000000017
2007;Q2 2007;May 2007;14:00;klassisk;3342.9000000000015;1685.4300000000003
2007;Q3 2007;Aug 2007;16:00;budget;125.0;49.46
2007;Q3 2007;Aug 2007;17:00;budget;50.0;25.5
2007;Q2 2007;Jun 2007;17:00;dance;47527.44000000026;25567.350000000006
2007;Q2 2007;May 2007;15:00;singles;6396.080000000011;4875.320000000001
2006;Q4 2006;Oct 2006;20:00;jazz/blues;1968.9000000000003;1039.5500000000002
2006;Q2 2006;Jun 2006;09:00;jazz/blues;1009.4999999999999;514.32
2006;Q2 2006;Jun 2006;17:00;jazz/blues;2578.600000000001;1331.58
2007;Q2 2007;Jun 2007;10:00;jazz/blues;7360.699999999994;3628.7899999999986
2007;Q2 2007;Jun 2007;16:00;jazz/blues;12077.739999999985;6307.710000000002
2007;Q2 2007;Jun 2007;12:00;jazz/blues;11522.319999999985;6056.880000000003
2007;Q2 2007;Apr 2007;11:00;jazz/blues;25606.560000000056;14126.730000000012
2008;Q1 2008;Mar 2008;13:00;jazz/blues;11821.999999999984;6426.069999999997
2007;Q2 2007;Jun 2007;18:00;jazz/blues;9994.19999999999;5277.240000000002
2007;Q2 2007;Jun 2007;11:00;jazz/blues;10097.10999999999;5242.910000000003
2006;Q4 2006;Dec 2006;21:00;jazz/blues;6923.319999999995;3789.96
2006;Q3 2006;Aug 2006;16:00;jazz/blues;6386.2999999999965;3249.6199999999985
2006;Q4 2006;Nov 2006;12:00;jazz/blues;44706.33000000023;24112.85000000001
2006;Q4 2006;Nov 2006;11:00;jazz/blues;39825.520000000186;21259.33000000001
2006;Q4 2006;Nov 2006;14:00;jazz/blues;51441.51000000029;27853.290000000008
2006;Q3 2006;Aug 2006;22:00;jazz/blues;429.8;224.5
2006;Q2 2006;Jun 2006;14:00;jazz/blues;2288.8000000000006;1198.1600000000003
2006;Q3 2006;Aug 2006;18:00;jazz/blues;2458.600000000001;1232.03
2006;Q4 2006;Dec 2006;20:00;jazz/blues;20237.540000000008;10824.099999999999
2006;Q4 2006;Dec 2006;23:00;jazz/blues;749.6;406.02
2007;Q1 2007;Jan 2007;10:00;jazz/blues;5624.019999999999;3450.7799999999997
2006;Q4 2006;Oct 2006;11:00;jazz/blues;8227.619999999994;4360.220000000001
2006;Q4 2006;Oct 2006;18:00;jazz/blues;6965.799999999996;3749.3499999999995
2006;Q3 2006;Jul 2006;10:00;jazz/blues;2178.9000000000005;1085.2800000000002
2006;Q3 2006;Sep 2006;18:00;jazz/blues;1049.4;552.83
2007;Q2 2007;May 2007;14:00;jazz/blues;17170.09999999998;9405.300000000008
2007;Q1 2007;Mar 2007;10:00;jazz/blues;9934.09999999999;5439.790000000004
2007;Q4 2007;Dec 2007;20:00;jazz/blues;7097.2999999999965;3702.889999999998
2007;Q2 2007;Jun 2007;17:00;jazz/blues;9812.01999999999;5305.320000000002
2007;Q4 2007;Nov 2007;18:00;jazz/blues;11742.599999999986;6062.989999999996
2007;Q2 2007;Apr 2007;18:00;jazz/blues;18752.929999999997;10231.870000000004
2007;Q2 2007;May 2007;13:00;jazz/blues;18089.39999999999;9915.66000000001
2007;Q1 2007;Feb 2007;14:00;jazz/blues;11443.799999999987;6767.639999999999
2006;Q4 2006;Oct 2006;10:00;jazz/blues;4220.020000000001;2160.48
2008;Q1 2008;Feb 2008;16:00;jazz/blues;21442.76000000002;11323.490000000002
2006;Q4 2006;Nov 2006;21:00;klassisk;319.70000000000005;161.96
2008;Q1 2008;Feb 2008;10:00;singles;312.8399999999999;920.32
2007;Q3 2007;Sep 2007;19:00;jazz/blues;12392.299999999985;6417.349999999999
2006;Q3 2006;Sep 2006;14:00;jazz/blues;1099.3;554.83
2006;Q2 2006;Jun 2006;16:00;jazz/blues;1983.8200000000004;1018.7
2007;Q1 2007;Feb 2007;15:00;jazz/blues;8031.109999999993;4628.290000000001
2007;Q2 2007;Apr 2007;21:00;international;299.8;165.82999999999998
2006;Q4 2006;Oct 2006;22:00;international;1519.0000000000002;705.8399999999999
2007;Q3 2007;Sep 2007;11:00;international;20397.30000000001;9531.009999999991
2007;Q4 2007;Oct 2007;19:00;international;4017.4000000000015;2003.3399999999997
2008;Q1 2008;Jan 2008;18:00;singles;1667.3100000000004;4482.430000000006
2007;Q1 2007;Jan 2007;11:00;klassisk;5356.5999999999985;2914.539999999999
2007;Q2 2007;Jun 2007;21:00;singles;1006.3999999999995;678.4300000000001
2007;Q2 2007;Apr 2007;12:00;singles;5200.570000000007;3138.8000000000006
2007;Q2 2007;May 2007;16:00;singles;5037.400000000018;4290.430000000002
2008;Q1 2008;Feb 2008;11:00;singles;705.7199999999999;1717.6999999999996
2007;Q2 2007;May 2007;18:00;blancs;47499.81999999999;30482.43
2007;Q2 2007;May 2007;17:00;blancs;67605.76;43229.81
2007;Q3 2007;Aug 2007;15:00;blancs;73344.48000000001;50155.05000000001
2007;Q2 2007;May 2007;10:00;blancs;16489.2;10807.44
2007;Q3 2007;Aug 2007;14:00;blancs;84893.84999999999;56651.700000000004
2007;Q3 2007;Aug 2007;16:00;blancs;126285.82999999999;94789.89000000004
2007;Q3 2007;Aug 2007;19:00;blancs;61205.24;47582.03
2008;Q1 2008;Jan 2008;15:00;blancs;168313.5199999998;114325.11999999995
2008;Q1 2008;Jan 2008;12:00;blancs;76661.46999999996;53160.18999999997
2008;Q1 2008;Jan 2008;14:00;blancs;136393.01999999984;90900.31999999998
2008;Q1 2008;Jan 2008;13:00;blancs;91886.00999999991;62111.68999999999
2007;Q2 2007;Jun 2007;13:00;blancs;38560.21999999998;22451.58999999999
2007;Q2 2007;Jun 2007;10:00;blancs;28083.929999999993;13543.22
2007;Q2 2007;Jun 2007;16:00;blancs;39783.11999999997;23728.84999999999
2007;Q2 2007;Jun 2007;14:00;blancs;65854.25999999998;42076.939999999995
2007;Q2 2007;Jun 2007;11:00;blancs;42764.42999999999;27483.17
2007;Q2 2007;Jun 2007;19:00;blancs;41771.96999999999;27701.300000000003
2007;Q2 2007;Jun 2007;12:00;blancs;59238.60999999999;38159.07000000001
2007;Q2 2007;Jun 2007;17:00;blancs;62899.20999999999;40764.3
2007;Q3 2007;Jul 2007;16:00;blancs;101552.6;73483.52000000002
2007;Q3 2007;Jul 2007;10:00;blancs;17824.42;10521.810000000005
2007;Q3 2007;Jul 2007;13:00;blancs;73114.87999999999;48026.33
2007;Q1 2007;Jan 2007;17:00;blancs;34283.900000000016;18001.34
2007;Q4 2007;Oct 2007;15:00;blancs;149915.7499999999;102066.07999999996
2007;Q1 2007;Jan 2007;19:00;blancs;14401.369999999986;7025.670000000001
2007;Q4 2007;Oct 2007;19:00;blancs;78891.33999999998;56337.12
2007;Q3 2007;Jul 2007;15:00;blancs;111835.97;78172.03
2007;Q4 2007;Oct 2007;14:00;blancs;118695.54999999992;82352.26
2007;Q1 2007;Jan 2007;10:00;blancs;8267.439999999997;3813.3900000000003
2007;Q1 2007;Jan 2007;14:00;blancs;41969.040000000045;22502.759999999995
2007;Q4 2007;Dec 2007;17:00;blancs;315741.72000000044;218411.9499999998
2007;Q4 2007;Oct 2007;12:00;blancs;115075.97999999992;82482.64
2007;Q4 2007;Dec 2007;14:00;blancs;317572.48000000033;219809.5099999998
2007;Q2 2007;Jun 2007;18:00;blancs;52558.56;33916.13999999999
2008;Q2 2008;Apr 2008;15:00;blancs;14149.519999999999;9644.94
2007;Q4 2007;Oct 2007;17:00;blancs;152669.2399999999;109081.67999999995
2007;Q4 2007;Oct 2007;16:00;blancs;221257.08999999982;158841.94999999987
2007;Q2 2007;May 2007;14:00;blancs;35762.76999999998;21263.939999999988
2007;Q4 2007;Dec 2007;20:00;blancs;95090.33999999992;65647.81
2007;Q2 2007;May 2007;12:00;blancs;30494.40999999999;18115.969999999994
2007;Q4 2007;Dec 2007;16:00;blancs;349343.3600000007;243812.51999999973
2007;Q4 2007;Dec 2007;19:00;blancs;198491.5299999997;140553.26
2008;Q1 2008;Mar 2008;13:00;blancs;59586.82000000001;40543.369999999995
2007;Q2 2007;May 2007;11:00;blancs;21475.09999999999;12718.179999999998
2007;Q1 2007;Mar 2007;18:00;blancs;33122.039999999986;19989.229999999996
2007;Q1 2007;Mar 2007;20:00;blancs;29938.920000000006;20123.019999999997
2007;Q1 2007;Mar 2007;14:00;blancs;109473.72999999997;72017.71
2007;Q1 2007;Mar 2007;16:00;blancs;125899.11999999997;83294.42999999998
2008;Q1 2008;Mar 2008;15:00;blancs;59998.55;39628.74000000001
2008;Q1 2008;Mar 2008;17:00;blancs;49903.56000000001;34650.92
2008;Q1 2008;Mar 2008;20:00;blancs;10588.0;7511.3099999999995
2007;Q3 2007;Jul 2007;17:00;blancs;140186.53999999995;101430.06999999996
2007;Q3 2007;Jul 2007;19:00;blancs;83567.12000000001;60608.640000000014
2007;Q3 2007;Jul 2007;14:00;blancs;104448.36000000002;71281.04000000002
2007;Q2 2007;Apr 2007;14:00;blancs;76542.97999999998;48438.85000000001
2007;Q2 2007;Apr 2007;17:00;blancs;45179.87999999999;28152.84999999999
2007;Q2 2007;Apr 2007;16:00;blancs;93225.57999999996;60444.33
2007;Q2 2007;Apr 2007;15:00;blancs;90337.55999999998;58518.200000000004
2007;Q2 2007;Apr 2007;09:00;blancs;2518.7;1480.22
2007;Q4 2007;Oct 2007;11:00;blancs;68500.01999999999;48341.39000000001
2007;Q3 2007;Sep 2007;13:00;blancs;73950.01999999999;54701.409999999996
2007;Q3 2007;Sep 2007;12:00;blancs;58848.69999999998;42674.73
2007;Q3 2007;Sep 2007;16:00;blancs;109901.91999999998;79983.91999999998
2007;Q1 2007;Feb 2007;15:00;blancs;42612.690000000024;24361.189999999995
2007;Q1 2007;Feb 2007;12:00;blancs;31259.53999999999;18305.48
2007;Q1 2007;Feb 2007;11:00;blancs;18519.41999999999;9449.059999999996
2007;Q3 2007;Sep 2007;15:00;blancs;80838.98;59047.280000000006
2007;Q3 2007;Sep 2007;17:00;blancs;68113.55999999997;50744.42999999999
2007;Q4 2007;Oct 2007;10:00;blancs;22712.299999999996;14478.0
2008;Q1 2008;Mar 2008;09:00;blancs;4509.2;3064.04
2008;Q1 2008;Mar 2008;14:00;blancs;78175.33999999998;52340.03
2008;Q1 2008;Mar 2008;10:00;blancs;12019.220000000001;7677.379999999999
2007;Q2 2007;Apr 2007;19:00;blancs;55881.71000000001;37864.840000000004
2007;Q2 2007;Apr 2007;10:00;blancs;31243.1;20584.739999999994
2007;Q1 2007;Feb 2007;18:00;blancs;33076.7;19570.069999999996
2007;Q1 2007;Feb 2007;19:00;blancs;18800.999999999996;10973.339999999997
2007;Q1 2007;Feb 2007;16:00;blancs;32387.380000000016;16489.399999999994
2007;Q1 2007;Feb 2007;13:00;blancs;28756.73999999998;15318.919999999996
2007;Q1 2007;Mar 2007;15:00;blancs;123919.51999999995;82720.42
2007;Q1 2007;Mar 2007;19:00;blancs;71521.12000000001;48010.97000000001
2007;Q1 2007;Mar 2007;13:00;blancs;78446.52999999998;50182.960000000014
2007;Q4 2007;Oct 2007;21:00;blancs;2159.0;1354.61
2007;Q1 2007;Mar 2007;11:00;blancs;108090.11999999997;73914.55
2007;Q3 2007;Aug 2007;11:00;blancs;34703.799999999996;23670.97
2007;Q3 2007;Aug 2007;13:00;blancs;103439.89;77067.09000000003
2007;Q3 2007;Aug 2007;17:00;blancs;78037.84;56293.79000000001
2007;Q3 2007;Aug 2007;12:00;blancs;44184.759999999995;29065.520000000004
2008;Q1 2008;Jan 2008;16:00;blancs;140245.15999999983;97077.75999999995
2007;Q2 2007;May 2007;09:00;blancs;1131.2199999999998;494.47
2007;Q4 2007;Dec 2007;15:00;blancs;375601.4100000012;260693.3499999998
2007;Q4 2007;Dec 2007;18:00;blancs;221243.56999999972;155475.8399999999
2007;Q4 2007;Dec 2007;09:00;blancs;30981.020000000008;18678.549999999996
2007;Q4 2007;Dec 2007;12:00;blancs;252929.66999999955;177110.92999999993
2008;Q1 2008;Jan 2008;11:00;blancs;37328.4;24868.009999999995
2007;Q4 2007;Dec 2007;10:00;blancs;116509.42999999986;79404.84999999998
2008;Q1 2008;Jan 2008;18:00;blancs;100453.79999999989;69171.51999999999
2008;Q1 2008;Jan 2008;10:00;blancs;29611.700000000004;19499.009999999995
2007;Q4 2007;Nov 2007;13:00;blancs;82889.50999999997;55448.06
